,open,high,low,close,volume,rsi_score,bollinger_bands_score,obv_score,combined_score,decision
2024-01-01 00:21:00,99.75300654087386,99.80930602400984,99.73541390616766,99.7816289013207,3838,62.143947769307125,84.07779580124446,50,66.78480763815841,Hold
2024-01-01 00:22:00,99.78715205059358,99.92414510269096,99.74731161374336,99.78836720309138,1737,61.5901951307611,80.59603866403842,50,65.34469158471788,Hold
2024-01-01 00:23:00,99.75302979261556,99.77671424417957,99.53131320727479,99.64629514040317,7200,69.58565897725062,88.79241364487443,50,71.4116083666063,Buy
2024-01-01 00:24:00,99.67808897644004,99.89278362972244,99.40585274594518,99.59206418130371,9371,72.3164326332703,88.4528910335906,50,72.38508491506482,Buy
2024-01-01 00:25:00,99.62484140130793,99.62142379044253,99.56441392547276,99.60311180368137,1231,71.27558794503685,83.53493118364665,50,70.24746109229106,Buy
2024-01-01 00:26:00,99.49042566800127,99.66766543289609,99.46959021893511,99.48853521281328,2917,77.00850651814835,88.04869150711937,50,74.12044463475112,Buy
2024-01-01 00:27:00,99.53189299467698,99.6492271560329,99.48121097411044,99.52591988057391,9534,73.3218190757243,82.0021231988164,50,70.52947074987546,Buy
2024-01-01 00:28:00,99.49667084969967,99.48701272835075,99.41545019821844,99.46615871167563,6918,76.3487609229039,83.44887544988546,50,72.24661077662148,Buy
2024-01-01 00:29:00,99.38629749750613,99.48603618678835,99.43372456998071,99.43714928600326,3623,77.79419083034419,83.24055957717589,50,72.75187218414924,Buy
2024-01-01 00:30:00,99.36454659559085,99.45754498572731,99.13005195110046,99.37733529281887,9646,90.47710813630957,85.74237057893825,50,78.70067295715221,Buy
2024-01-01 00:31:00,99.47851691321735,99.65850814506908,99.496044094693,99.56158034688579,7401,62.70917696280237,67.74513842614391,50,61.29446923427132,Hold
2024-01-01 00:32:00,99.58010992519094,99.60766284312935,99.51508511622953,99.56023655092936,8072,62.79240223429656,66.76816543604286,50,60.98581879633363,Hold
2024-01-01 00:33:00,99.48716970428666,99.50525780037839,99.35729223294476,99.45498627263724,3276,69.09287211153207,78.60376287667862,50,67.64846585145034,Hold
2024-01-01 00:34:00,99.51277869599905,99.64235604865243,99.53095501723148,99.53682611943962,8393,61.736594447191806,65.55299026159076,50,60.13818437043349,Hold
2024-01-01 00:35:00,99.49362061211409,99.68973402015209,99.37095536485734,99.41538136494614,9787,68.76284118182244,81.86915503544364,50,68.65934073513425,Hold
2024-01-01 00:36:00,99.37520507968655,99.4751681196027,99.40208601453514,99.43614778749613,4874,66.88362578187531,76.16567485262328,50,65.91143651116828,Hold
2024-01-01 00:37:00,99.1688131847841,99.29198684917375,99.22455947111806,99.24147654744961,5530,76.66373462902212,100.0,50,78.16549385160884,Buy
2024-01-01 00:38:00,99.12087558108517,99.11228756270947,99.01433671229444,99.10975289894756,8164,91.2957815778392,100.0,50,84.01831263113567,Buy
2024-01-01 00:39:00,99.18116473090335,99.30463288338078,99.10878446354369,99.12926568798281,5497,90.07466529526509,99.42842440405629,50,83.32981465952574,Buy
2024-01-01 00:40:00,99.28602128902463,99.27141365053956,99.14196140632112,99.20249637367195,8933,73.30688177088247,86.2228256662104,50,72.00074169152663,Buy
2024-01-01 00:41:00,99.1967328585936,99.26010678973907,99.20392321330712,99.21949799169268,3135,71.74094076714144,81.3192415624337,50,69.65811085370837,Hold
2024-01-01 00:42:00,99.26153098770635,99.2600178650597,99.14983548233096,99.20802409065178,7727,72.3504657871904,81.03317786907387,50,69.80179856905201,Hold
2024-01-01 00:43:00,99.17624708527386,99.19326696015501,99.15591931510872,99.17815668478477,2565,73.98709094937377,82.40429884409176,50,70.93634097518162,Buy
2024-01-01 00:44:00,99.02308016756359,99.11307353359574,98.96085897791943,99.03162794883436,1308,90.7888720598947,97.71808829160398,50,83.01687972601927,Buy
2024-01-01 00:45:00,99.00408991227289,99.07130386216629,98.75750331700999,98.96036625674283,9534,92.79858347997443,100.0,50,84.61943339198977,Buy
2024-01-01 00:46:00,98.94705396359302,98.91481225453285,98.80014220296529,98.9147917727496,9627,94.02919532939596,98.08701732623852,50,84.44213419594186,Buy
2024-01-01 00:47:00,98.94136537381996,99.02033299845219,98.98611633958546,99.01941208612084,9368,74.8736337857888,81.53537305010622,50,70.98683408185269,Buy
2024-01-01 00:48:00,99.12657101613807,99.08592191414228,99.01129657082132,99.05344281359129,1138,71.47412760418264,74.70139264832814,50,67.2351384685879,Hold
2024-01-01 00:49:00,98.94719247030258,98.89430656403626,98.76057893795274,98.8789614703864,1193,79.94241092944668,90.70581187639787,50,76.22399852851792,Buy
2024-01-01 00:50:00,98.88007423006007,98.99262305407112,98.77533811673592,98.91101174991974,4257,76.75772560872366,83.02925201686008,50,72.26332844939049,Buy
2024-01-01 00:51:00,98.89249733225968,98.95866590998789,98.80278569397416,98.87293020469153,4235,78.56101581527972,84.26915452243394,50,73.41861040896376,Buy
2024-01-01 00:52:00,98.83043016995576,98.87104946418064,98.77751324158375,98.80602359083555,1942,91.0856628474925,88.81416614935537,50,80.01922329127137,Buy
2024-01-01 00:53:00,98.87936532920921,98.89650770362363,98.78899242912667,98.86647938046228,5620,75.18871270018602,78.94168983247755,50,70.20507652144155,Buy
2024-01-01 00:54:00,98.94123180942064,99.10166201412608,98.79675923038998,98.9684632371144,6720,65.28307540758323,64.57485350471498,50,61.21442888968353,Hold
2024-01-01 00:55:00,99.02740779789524,99.14182976486661,98.97580110881253,99.06067352948828,7353,57.35469233966424,48.85358277418166,50,52.54063090682928,Hold
2024-01-01 00:56:00,98.97631031018075,99.02471013737328,98.92258827716418,98.97757495016917,5957,62.66713497122194,60.07751179165861,50,58.59398311556929,Hold
2024-01-01 00:57:00,99.00499358454663,99.03349275435767,98.92675091399506,98.94697459031163,4381,64.54979529797032,63.974124993430046,50,60.71086186688865,Hold
2024-01-01 00:58:00,99.00666023998555,99.00574579091936,98.86076906562597,98.97975753423688,6839,61.53436299219824,56.082433833320124,50,56.742597038541334,Hold
2024-01-01 00:59:00,99.05800430843061,99.09554405314091,99.0371612624672,99.07636386864095,3880,53.17983233829109,35.39471102272916,50,46.160081793271644,Hold
2024-01-01 01:00:00,99.06711063741739,99.1131638895857,98.99746335264956,99.02890040003957,5887,56.670283970815554,43.01979995658209,50,50.22504357312995,Hold
2024-01-01 01:01:00,98.86949866427801,99.02411775407407,98.97755982179069,99.01051650235179,1545,58.02794588123364,44.16801430693006,50,51.16998335991898,Hold
2024-01-01 01:02:00,98.9578453363641,98.939655655181,98.89180221880615,98.9010382761127,2927,65.59736525727791,70.64120094334774,50,63.463366433082875,Hold
2024-01-01 01:03:00,98.69687602836724,98.79299946412712,98.73051402030057,98.7828029300491,5152,72.49884283827257,100.0,50,76.49953713530903,Buy
2024-01-01 01:04:00,98.84518310782813,98.88933366943941,98.71337389688793,98.86309912518662,1004,64.86311945595156,74.66998320380671,50,64.57974190371297,Hold
2024-01-01 01:05:00,98.94185004978154,99.05496369988217,98.96543533176295,98.99727218243792,6533,53.76299204478042,34.45166066315113,50,46.063278050015064,Hold
2024-01-01 01:06:00,98.92606328087824,99.23156249429248,98.81642255666932,98.99014363349886,6378,54.26292763839162,37.776643929185624,50,47.42699643057162,Hold
2024-01-01 01:07:00,99.14704625362913,99.10283902081301,99.08770995228438,99.08953336129181,7233,46.70688667256722,10.87956428876149,50,34.99060217009341,Hold
2024-01-01 01:08:00,99.10219365824283,99.2664046279007,99.10304479662362,99.12537418653659,3663,44.14701147637456,4.44627542191397,50,31.715000988219714,Hold
2024-01-01 01:09:00,99.0786096599757,99.15319931005197,98.99282495346397,99.06144707200555,4326,49.33551136054855,24.417168697657555,50,40.78021358839957,Hold
2024-01-01 01:10:00,99.09492906322107,99.19292215313851,98.97146674696414,99.09725391348054,4659,46.565294355354354,18.442182671547492,50,37.58088167718336,Hold
2024-01-01 01:11:00,99.27345948392475,99.37247209390739,99.08081216769094,99.24978638382564,2131,36.11669057231346,0.0,50,26.946676228925384,Sell
2024-01-01 01:12:00,99.25004286235232,99.25502965251773,99.2261503503788,99.24623072079004,5763,36.44127682458681,0.0,50,27.076510729834723,Sell
2024-01-01 01:13:00,99.33787148843506,99.42125075663989,99.23942800473732,99.40163725226819,7737,27.429348656101887,0.0,50,23.471739462440755,Sell
2024-01-01 01:14:00,99.19095683084596,99.20280608129507,99.06889705914173,99.14157110198758,6092,47.82855853710058,33.61314794169799,50,43.39602519443453,Hold
2024-01-01 01:15:00,99.19859327620935,99.25445102820163,99.04269558248151,99.22308930298182,7022,43.02753001603519,21.319504322482473,50,37.17283851928294,Hold
2024-01-01 01:16:00,99.15449560311221,99.2928307924138,99.15480673975532,99.23172675793428,4159,42.51962966233913,22.687390485491953,50,37.448438534857836,Hold
2024-01-01 01:17:00,99.18082522473748,99.32148799410109,99.14719746184062,99.20206017771804,7159,44.73619198824338,29.902261307289457,50,40.86026825284866,Hold
2024-01-01 01:18:00,99.28560951589581,99.22499808069888,99.18794561505638,99.21116345344932,8318,44.122341394567314,30.37594219862957,50,40.78051632734727,Hold
2024-01-01 01:19:00,99.05626226277704,99.05874537913014,98.9895624077046,99.01417026260975,9445,57.88920569063864,63.47534026004338,50,57.87205136727064,Hold
2024-01-01 01:20:00,98.97516506211747,98.99247428565747,98.87357848514542,98.99242202173151,6307,59.22044158235041,66.74708570277798,50,59.54965662891246,Hold
2024-01-01 01:21:00,99.01048666557921,99.08731594262392,99.01388024681256,99.02777977309286,9520,56.393621312596444,60.95484403814484,50,56.39164393838927,Hold
2024-01-01 01:22:00,99.15829158320491,99.31743374401141,98.97915789523167,99.17424053917254,4044,45.79382737783348,37.9963123757029,50,44.116240282629406,Hold
2024-01-01 01:23:00,99.22578139529655,99.35045881209464,99.01211608945098,99.12285480088028,6636,49.508422910588536,50.05955938011248,50,49.82421494727478,Hold
2024-01-01 01:24:00,99.06166096274318,99.09727367645674,99.02434032074692,99.04274699456136,3892,55.01844117032661,70.85887444160362,50,59.30798252269191,Hold
2024-01-01 01:25:00,99.01434963422868,99.1139061274457,98.96237631486308,98.99306406406338,6288,58.27143595921991,82.3236488361349,50,64.62185147633518,Hold
2024-01-01 01:26:00,99.13476617407687,99.13407243647322,99.07811701515296,99.08372401336945,6812,51.30154419919819,62.824563436450845,50,55.00921488243707,Hold
2024-01-01 01:27:00,99.12813720187489,99.13095069141981,98.99548337406797,99.11630325252514,1654,48.907518811135816,55.26938739356868,50,51.40729311220336,Hold
2024-01-01 01:28:00,99.05097843448728,99.10870979930284,98.87052570239709,99.0638092853525,6481,52.836381641057756,67.10061324291563,50,57.11976729144357,Hold
2024-01-01 01:29:00,99.1049379884406,99.25862940182624,99.10043689281143,99.11466856354787,1759,48.85746362875639,55.565685540626575,50,51.49097539072186,Hold
2024-01-01 01:30:00,99.12074212769107,99.15667918279918,98.94408493824454,99.12429083972239,7782,48.09614035550449,53.56347820393592,50,50.48567351357937,Hold
2024-01-01 01:31:00,99.21850700359742,99.2501667775416,99.14497468273541,99.22035360533167,2798,40.80348691507781,29.436439113534817,50,39.124148455768314,Hold
2024-01-01 01:32:00,99.1867925917852,99.2124123815584,99.14135444562194,99.15072009517813,6159,46.887102493715076,45.37335229669862,50,47.135514301330545,Hold
2024-01-01 01:33:00,99.12081187167024,99.23111661076501,99.07664647849168,99.11823747934747,9446,49.623146345994144,50.06996524502705,50,49.87374637415712,Hold
2024-01-01 01:34:00,99.11567479128458,99.18233458064553,98.99378704081431,99.07938002896714,6262,52.877602679670034,61.807898290438665,50,55.28380547352155,Hold
2024-01-01 01:35:00,98.93048910485363,98.94197763180908,98.80789873120888,98.93448193137179,4823,63.53479584773987,100.0,50,72.91391833909594,Buy
2024-01-01 01:36:00,98.96767379359198,99.03013607380545,98.86068976227955,98.9637827756455,2876,60.77463927820024,88.22467489210986,50,67.68849192351854,Hold
2024-01-01 01:37:00,98.89072060098403,99.09572390681313,98.93185633588277,98.98962116537113,7154,58.30816114304254,77.57775294014682,50,62.9754779862684,Hold
2024-01-01 01:38:00,99.03548104240583,99.14393412391378,98.9773064170407,98.99012734580118,8787,58.25765233501966,75.26742425965504,50,62.146659424887126,Hold
2024-01-01 01:39:00,98.98405370575418,99.04785226990253,98.90952157639346,98.96690825915066,5516,60.19848978495304,81.26661974566714,50,65.02271282496471,Hold
2024-01-01 01:40:00,98.87624761381994,98.86413187377029,98.7570724508682,98.82693247495173,4734,70.48954587425169,100.0,50,75.69581834970067,Buy
2024-01-01 01:41:00,98.64231630039555,98.8744796268324,98.7008537477154,98.78537013015871,6972,73.12389882588792,100.0,50,76.74955953035517,Buy
2024-01-01 01:42:00,98.85463583945979,98.83740130227926,98.58863200369953,98.75152075046284,7639,75.23334276968254,100.0,50,77.59333710787301,Buy
2024-01-01 01:43:00,98.66543960553892,98.78337569063085,98.56668678757083,98.67232642221616,6356,79.85828935423275,100.0,50,79.4433157416931,Buy
2024-01-01 01:44:00,98.71107794011692,98.77375638039396,98.58443330636051,98.65641326914401,7380,90.49879950954949,100.0,50,83.6995198038198,Buy
2024-01-01 01:45:00,98.64496610660517,98.85840924726455,98.66061298570125,98.69628353172011,2008,75.40734120224079,89.38729344921664,50,73.94848918812214,Buy
2024-01-01 01:46:00,98.9129150906193,98.97167448314255,98.75474952414665,98.88261874640327,5314,55.05714205756077,60.7144659688128,50,55.77291991210879,Hold
2024-01-01 01:47:00,98.84779162668647,98.9630198513702,98.8432736298566,98.89988296464198,3508,53.47025892210159,56.71834303025928,50,53.73952362943138,Hold
2024-01-01 01:48:00,98.89450466469015,98.95786664888912,98.8807818446369,98.92535794854716,5758,51.07400504902762,51.85280942873355,50,51.07808531966779,Hold
2024-01-01 01:49:00,99.01265970444553,98.97765972427497,98.73303515303694,98.91799363380717,3682,51.77018067066953,51.52263125696965,50,51.240993208207186,Hold
2024-01-01 01:50:00,98.71896172913829,98.7820941019172,98.61367358032676,98.72837461088542,8311,66.93314695615919,78.55056318994721,50,66.76595589894521,Hold
2024-01-01 01:51:00,98.73649008625752,98.74182882664165,98.69780387184996,98.7257569737597,1989,67.11134457218355,77.23841843748059,50,66.37798428199163,Hold
2024-01-01 01:52:00,98.77465506047845,98.73574344579464,98.70199903057755,98.73170342590505,9446,66.4249536697786,74.31978165190249,50,65.08190504607731,Hold
2024-01-01 01:53:00,98.99973339987778,99.07439499923538,98.8554950665025,98.97520329206264,5711,43.81236185624413,25.698952660737874,50,39.0195781737559,Hold
2024-01-01 01:54:00,98.96360859661277,99.0294752945464,98.91767431375395,98.95616615752746,7479,45.46855881289818,26.688699747984167,50,40.02846843695373,Hold
2024-01-01 01:55:00,99.0040736428078,99.03681158951785,98.96111825664697,98.9860106259737,7964,43.12239184795823,21.372633734940628,50,37.22937854641251,Hold
2024-01-01 01:56:00,99.1015228373603,99.00520211420051,98.96334544713346,98.9825747060026,9075,43.45898363990477,22.52897398910654,50,37.768734352149195,Hold
2024-01-01 01:57:00,98.86411521637362,98.96527181746536,98.7922407034552,98.86696351412564,5452,54.03080413282909,45.46558864556105,50,50.025277679078,Hold
2024-01-01 01:58:00,98.98996791591709,99.23363534785585,98.87621447488308,98.98001552253439,9447,44.53676092285044,20.478014639261254,50,37.482009492881616,Hold
2024-01-01 01:59:00,99.1065058617079,99.07339200836131,98.89049438062891,99.05446985460942,2007,39.077234918238545,7.361470359707855,50,30.70740859319317,Hold
2024-01-01 02:00:00,99.18765307530346,99.37202556111234,99.08491927269262,99.13285610368806,7496,33.839494074313734,0.29327510173001725,50,26.138443915331,Sell
2024-01-01 02:01:00,99.101530277348,99.12045627019401,98.98211621324597,99.04274690628614,8688,42.21665986625215,20.30992254016174,50,36.49513683555747,Hold
2024-01-01 02:02:00,99.21345620400722,99.18369128227128,99.13306215240829,99.18178100350642,4908,33.312571514010145,3.02290807534612,50,26.883046431975202,Sell
2024-01-01 02:03:00,98.98623710168441,99.0688777826384,99.00738008152629,99.04284032821738,3803,44.75281129684927,28.315934082937055,50,40.311701447767675,Hold
2024-01-01 02:04:00,99.18191871416408,99.10320777225513,99.08716698084248,99.10098138022987,5379,41.039452108536025,20.39743329947842,50,36.054882498231855,Hold
2024-01-01 02:05:00,99.2613690688043,99.37263454212004,99.24483451374091,99.31829560410841,1098,29.385387485164728,0.0,50,24.254154994065892,Sell
2024-01-01 02:06:00,99.23497967243367,99.33712613946541,99.03051968620338,99.21996593215822,9388,36.956382485444976,12.60785075815386,50,31.69530075953184,Hold
2024-01-01 02:07:00,99.12639536986816,99.27429416405097,99.03306593739278,99.16379379729696,1877,41.046075551327874,24.328255178187664,50,37.43331953289683,Hold
2024-01-01 02:08:00,99.17049567929507,99.24462309196377,99.16646810232189,99.17367609710028,2868,40.46989807089156,25.23772708672474,50,37.52116370871028,Hold
2024-01-01 02:09:00,99.1400512158589,99.19494640065378,99.08296838667862,99.12375713320218,3665,44.29970269149128,34.59079534005796,50,42.3266594456168,Hold
2024-01-01 02:10:00,98.98607104956248,99.01356467847937,98.96133714136218,98.97016866065577,2388,54.83324323570349,61.279335249873476,50,55.88106463173712,Hold
2024-01-01 02:11:00,98.9978347981297,98.97889617950267,98.97323595444327,98.97695458246503,3415,54.340490515008256,63.905936670326334,50,56.60327404061752,Hold
2024-01-01 02:12:00,98.95164214632258,98.93839386999281,98.70069971876077,98.87186682347962,9761,60.93515907088272,89.9534511474536,50,68.35777152996185,Hold
2024-01-01 02:13:00,98.94113439334463,98.97724436739203,98.77082553058894,98.91870288093574,3637,57.25069103732822,78.53488141084787,50,62.88748490872804,Hold
2024-01-01 02:14:00,98.81573169436682,98.86278548879825,98.82371230431784,98.82779642549103,8242,62.82297127813289,93.39507471605286,50,70.31746466187165,Buy
2024-01-01 02:15:00,99.02880499579027,99.03786752527584,98.93724296099921,98.98109179553865,9613,51.41003309672614,62.96008147846375,50,55.10004175615276,Hold
2024-01-01 02:16:00,98.96241633700966,98.91366883709141,98.80948319030834,98.90359488332851,3883,56.2725342014154,76.852013727648,50,61.90721848524296,Hold
2024-01-01 02:17:00,98.81105910573251,99.02490129884168,98.77078285425151,98.87174697037105,2204,58.22523077126651,83.1317677784058,50,64.88621103094863,Hold
2024-01-01 02:18:00,98.9817705945328,99.07482595286496,98.90536247241478,98.95221356488508,1544,52.25296766536728,67.17325169489912,50,56.911825159361605,Hold
2024-01-01 02:19:00,98.86514036652679,98.97552798672675,98.80404064244289,98.83049174306707,2223,59.8671223581233,86.2587530861351,50,66.6374125233966,Hold
2024-01-01 02:20:00,98.83826675842505,98.8692613762974,98.76926846743571,98.85297427709678,4172,58.13627614901854,78.99622652107571,50,63.403189741983915,Hold
2024-01-01 02:21:00,99.050359008336,98.98731069459699,98.77171590738966,98.98227371416317,9959,48.81263076756893,55.49817909543574,50,51.449414990430085,Hold
2024-01-01 02:22:00,98.81587469203029,98.84041937879184,98.81349636067654,98.8232891853659,7450,58.663817828565,80.48891604100349,50,64.13664774577722,Hold
2024-01-01 02:23:00,98.84774307992672,98.86564970412712,98.78195327494089,98.84153699509096,7520,57.34769149058317,74.87313352688759,50,61.644673330643926,Hold
2024-01-01 02:24:00,98.85867198231799,98.88929493613303,98.82449090853387,98.8672275480348,1654,55.42936755169245,68.45281432087556,50,58.63023203298343,Hold
2024-01-01 02:25:00,98.94532516278612,99.09196830592217,98.898046119143,98.94455443182542,7821,49.78244394952836,52.14389248259606,50,50.663339948719965,Hold
2024-01-01 02:26:00,98.7680723784174,98.98044547666741,98.75231138219159,98.82224055859518,3446,57.81740749498056,76.3100899230873,50,62.33549447107278,Hold
2024-01-01 02:27:00,98.6207755602236,98.77360208578709,98.6215504467867,98.69183619313098,6892,65.15710832262377,100.0,50,73.56284332904951,Buy
2024-01-01 02:28:00,98.82208440447438,98.75355673198666,98.73243353949054,98.74336100992929,9412,61.15216121067242,89.11277738522476,50,68.15033656909763,Hold
2024-01-01 02:29:00,98.73086230412457,98.93499280983136,98.68412686441681,98.77269062974098,4666,58.86830202952204,81.10141381264201,50,64.43281564623352,Hold
2024-01-01 02:30:00,98.74846207074977,98.81480954583417,98.7142497517283,98.79743558164053,5277,56.895745977198715,71.13595450540049,50,60.15588246776966,Hold
2024-01-01 02:31:00,98.72525813590576,98.99587557677965,98.79518034204608,98.83166970613382,5402,54.123114363673096,58.34719188902664,50,54.57076290662856,Hold
2024-01-01 02:32:00,98.73293120998682,98.76654741707439,98.4773773806798,98.76448457382328,3569,58.85593802885218,78.22314869374087,50,63.420477254350175,Hold
2024-01-01 02:33:00,98.7220733371858,98.81021600305814,98.75039794843384,98.78742565448603,6515,56.84619933903361,68.7154902222853,50,59.2889013134133,Hold
2024-01-01 02:34:00,98.89751077103689,98.94090669509835,98.71375662987866,98.81638177256671,4985,54.26398191033064,59.0131085524511,50,54.86018075749014,Hold
2024-01-01 02:35:00,98.79567496395325,98.80668046804331,98.5847356932867,98.74581735701913,9167,59.67298464423044,79.82251482051285,50,64.30707404487167,Hold
2024-01-01 02:36:00,98.89618733096874,98.9673450288046,98.80780786789201,98.93022676581744,8448,44.67776549514795,17.281523142283916,50,36.41963929785855,Hold
2024-01-01 02:37:00,99.0885840697246,99.00856079511449,98.96628533685812,98.97711427167702,5310,41.45524313697102,6.743212445047164,50,31.442221610554917,Hold
2024-01-01 02:38:00,98.90780100678056,98.9859750692088,98.72792422982512,98.85927269577967,4019,50.74973831946487,41.705421378995375,50,47.39679281043433,Hold
2024-01-01 02:39:00,98.90813357750602,98.97936956221207,98.89321889628744,98.92420041994848,4681,46.05899174359473,22.736937347629816,50,38.881524769108324,Hold
2024-01-01 02:40:00,98.70432237022304,98.93767076456813,98.76788837660119,98.82782778900523,5196,53.169161768009076,53.103016951486616,50,52.35372064022395,Hold
2024-01-01 02:41:00,99.018937846304,98.93002498466595,98.86055277259024,98.90564427073933,1572,47.49153096499613,25.29096344363214,50,40.3484495912697,Hold
2024-01-01 02:42:00,98.9515043783815,99.0696363894188,98.97484305994898,99.02030232125962,5753,40.00012193452779,0.0,50,28.500048773811116,Sell
2024-01-01 02:43:00,98.85767433482516,99.05187673409947,98.87034833136539,98.93907144691708,8082,46.21219423594909,23.602146615687538,50,39.24562900987027,Hold
2024-01-01 02:44:00,99.08506775512784,99.19096086429498,98.92011126147845,99.03443291370365,5002,40.18897298898334,3.2139912330942266,50,29.700486127176312,Sell
2024-01-01 02:45:00,99.19618050328481,99.17589165980128,98.90175787587499,99.07532087702553,6629,37.73868517303721,0.0,50,27.595474069214887,Sell
2024-01-01 02:46:00,99.22543026870585,99.2372022732963,99.11813664995753,99.15680023703653,9417,33.05568145361306,0.0,50,25.722272581445225,Sell
2024-01-01 02:47:00,99.37306943938235,99.46999279322789,99.32935681385526,99.34505864708075,5200,23.96200065163653,0.0,50,22.08480026065461,Sell
2024-01-01 02:48:00,99.35021924498471,99.3439265534768,99.31108681215599,99.32068354110811,2997,26.1216001493289,0.0,50,22.94864005973156,Sell
2024-01-01 02:49:00,99.28819913224541,99.29213428926094,99.2045671645108,99.24585015591168,9963,32.6479251778277,10.525202141788847,50,29.24299082075718,Sell
2024-01-01 02:50:00,99.19523556402268,99.25551052166185,99.06383087401608,99.15760879191915,8422,39.78992327466372,25.51806463308153,50,37.34729193144402,Hold
2024-01-01 02:51:00,99.09067774878245,99.08427296328715,99.01648492821357,99.07674798285868,5524,45.831832794159,38.434784309180955,50,44.28490762587693,Hold
2024-01-01 02:52:00,99.07427084598572,99.1007962999456,98.93862220458044,99.0691092907079,9625,46.39882606157215,41.31199671694261,50,45.51872927555877,Hold
2024-01-01 02:53:00,99.09981109805993,99.11795233775831,99.02600605212233,99.10291267870419,4407,44.042319830906365,38.13010709794793,50,43.46246541664432,Hold
2024-01-01 02:54:00,99.09296695471234,99.21312533429246,99.03098722555868,99.1303373367295,7731,42.10718072700676,35.77152291532782,50,41.86290531116744,Hold
2024-01-01 02:55:00,99.19844699486147,99.41967830391424,99.1377193313487,99.21237021467954,8795,36.54997933554802,24.352764106902857,50,35.64345917163521,Hold
2024-01-01 02:56:00,99.12967795055157,99.37316210639152,99.06813504412949,99.21366017157594,3793,36.4637850692133,26.591790526312042,50,36.392640711894536,Hold
2024-01-01 02:57:00,99.35309005263194,99.37633091565058,99.3081571635364,99.35797546574514,8334,27.59058434538857,7.678180387088229,50,26.22359687363631,Sell
2024-01-01 02:58:00,99.28258396864767,99.5326913898172,99.23480374984665,99.33168317797171,3911,30.273657265283447,15.295658463932915,50,29.9629433684899,Sell
2024-01-01 02:59:00,99.54728999720105,99.6029272665468,99.55089226896368,99.60224998672905,8952,18.231351906513865,0.0,50,19.792540762605547,Sell
2024-01-01 03:00:00,99.67355189967782,99.68352752351211,99.56707332544545,99.6645873615061,3415,16.683031159914123,0.0,50,19.173212463965648,Sell
2024-01-01 03:01:00,99.64850294367021,99.61478983733367,99.52720117485026,99.57919570962014,1250,23.2562303811145,5.884893297501215,50,23.862204806571224,Sell
