,open,high,low,close,volume,rsi_score,bollinger_bands_score,obv_score,combined_score,decision
2024-01-01 01:21:00,99.08085519040506,99.0467935263869,98.97969286241728,99.02777977309286,3292,56.393621312596444,60.95484403814484,51.14615683064246,56.67818314604989,Hold
2024-01-01 01:22:00,99.1306394380901,99.20176296371473,99.00188515428812,99.17424053917254,3104,45.79382737783348,37.9963123757029,51.42327069507407,44.472057956397926,Hold
2024-01-01 01:23:00,99.14013167260542,99.15459273513271,99.02620021858161,99.12285480088028,2067,49.508422910588536,50.05955938011248,45.67040156581106,48.74181533872755,Hold
2024-01-01 01:24:00,99.03654818494108,99.05644810089852,98.90991779205024,99.04274699456136,1423,55.01844117032661,70.85887444160362,40.74870773489413,56.99515945641544,Hold
2024-01-01 01:25:00,99.03498179124566,99.03042636299074,98.84180448625537,98.99306406406338,4819,58.27143595921991,82.3236488361349,56.00249541894677,66.12247533107187,Hold
2024-01-01 01:26:00,99.07801559034053,99.39660775167596,98.96514425627613,99.08372401336945,8703,51.30154419919819,62.824563436450845,67.11443527680191,59.28782370163755,Hold
2024-01-01 01:27:00,99.09722619449386,99.20618065485465,99.07347309138089,99.11630325252514,2280,48.907518811135816,55.26938739356868,52.58509903503563,52.05356787096227,Hold
2024-01-01 01:28:00,99.09060151451428,99.10473724811699,99.05928100387197,99.0638092853525,4432,52.836381641057756,67.10061324291563,62.71291396531811,60.2979957827731,Hold
2024-01-01 01:29:00,99.15808917185375,99.1377829465538,99.07120435251784,99.11466856354787,1762,48.85746362875639,55.565685540626575,47.85191634635208,50.95395447730988,Hold
2024-01-01 01:30:00,99.09116621798472,99.16901758595674,99.09634285755301,99.12429083972239,2629,48.09614035550449,53.56347820393592,57.74399762363094,52.42167291948711,Hold
2024-01-01 01:31:00,99.21732363047754,99.23333168649306,99.06360460039012,99.22035360533167,6499,40.80348691507781,29.436439113534817,73.65843996089426,45.038758445991874,Hold
2024-01-01 01:32:00,99.09824751967635,99.17975428588439,99.12706609198084,99.15072009517813,9634,46.887102493715076,45.37335229669862,64.64927052781985,50.79783193328551,Hold
2024-01-01 01:33:00,98.99443577676259,99.30462293616853,98.90345229608842,99.11823747934747,4014,49.623146345994144,50.06996524502705,52.82929043493676,50.58106898289131,Hold
2024-01-01 01:34:00,99.08931073696779,99.23487417710078,98.99041249372793,99.07938002896714,2497,52.877602679670034,61.807898290438665,42.29638301676623,53.3579012277131,Hold
2024-01-01 01:35:00,98.96460279935494,98.99749156057267,98.93253482613831,98.93448193137179,9280,63.53479584773987,100.0,51.116997561263844,73.19316772941191,Buy
2024-01-01 01:36:00,98.97675033702909,98.98428207787113,98.92686347869623,98.9637827756455,9653,60.77463927820024,88.22467489210986,60.852443033486956,70.40160268189028,Buy
2024-01-01 01:37:00,98.89312797743163,99.01330672356275,98.8822034151027,98.98962116537113,4552,58.30816114304254,77.57775294014682,56.288141933836414,64.5475134697275,Hold
2024-01-01 01:38:00,98.97276203091994,99.13644675420531,98.97497356757599,98.99012734580118,8637,58.25765233501966,75.26742425965504,72.91740527067822,67.87601074255667,Hold
2024-01-01 01:39:00,98.85713674952272,99.11361648597291,98.92560646843938,98.96690825915066,9571,60.19848978495304,81.26661974566714,64.20472491700777,68.57389405421665,Hold
2024-01-01 01:40:00,98.89461415439023,98.90118564294158,98.77512441435628,98.82693247495173,5496,70.48954587425169,100.0,49.76200882195647,75.6363205551898,Buy
2024-01-01 01:41:00,98.73172697822066,98.9355329554243,98.57096120831187,98.78537013015871,5646,73.12389882588792,100.0,47.431396600582666,76.10740868050084,Buy
2024-01-01 01:42:00,98.81350725825774,98.76446898317428,98.70565388148853,98.75152075046284,3983,75.23334276968254,100.0,40.60690595179794,75.2450635958225,Buy
2024-01-01 01:43:00,98.71899200133338,98.75963589837859,98.55883974809328,98.67232642221616,4060,79.85828935423275,100.0,38.74569980691883,76.6297406934228,Buy
2024-01-01 01:44:00,98.61198876214101,98.85878193529626,98.64989264786642,98.65641326914401,8834,90.49879950954949,100.0,46.684326017124874,82.87060130810102,Buy
2024-01-01 01:45:00,98.64038269935472,98.76475944926491,98.53066568039584,98.69628353172011,7804,75.40734120224079,89.38729344921664,53.26512004002946,74.7647691981295,Buy
2024-01-01 01:46:00,98.89994150866679,98.89243920820321,98.64545380011388,98.88261874640327,8510,55.05714205756077,60.7144659688128,63.433138879040825,59.131204631869,Hold
2024-01-01 01:47:00,98.85813119041116,98.92682595326046,98.84735870734418,98.89988296464198,3950,53.47025892210159,56.71834303025928,52.81473877098487,54.4432083221776,Hold
2024-01-01 01:48:00,98.93042711350202,99.11871676115939,98.82715880012276,98.92535794854716,5540,51.07400504902762,51.85280942873355,66.12636078424366,55.10967551572871,Hold
2024-01-01 01:49:00,98.89411346553034,98.94869746286506,98.86370694205789,98.91799363380717,8418,51.77018067066953,51.52263125696965,67.36514433665302,55.582279292370444,Hold
2024-01-01 01:50:00,98.64044917329308,98.81536044857663,98.70053969538293,98.72837461088542,7063,66.93314695615919,78.55056318994721,59.54534436878981,69.15229199114265,Hold
2024-01-01 01:51:00,98.61565465196279,98.77912708548722,98.68068885967256,98.7257569737597,8661,67.11134457218355,77.23841843748059,55.16105596201159,67.66824827249452,Hold
2024-01-01 01:52:00,98.74289388690191,98.79282656178104,98.66274672267183,98.73170342590505,4421,66.4249536697786,74.31978165190249,46.38949797620447,64.17927954012842,Hold
2024-01-01 01:53:00,98.94741314601099,99.01236936975943,98.92965513300837,98.97520329206264,2990,43.81236185624413,25.698952660737874,44.03857464223758,37.5292218343153,Hold
2024-01-01 01:54:00,98.92880033361617,99.02109102462913,98.95547495699384,98.95616615752746,4856,45.46855881289818,26.688699747984167,47.29784816293648,39.35293047768785,Hold
2024-01-01 01:55:00,99.0204510186591,99.11164918139934,98.92303588031264,98.9860106259737,2482,43.12239184795823,21.372633734940628,41.128121008186305,35.01140879845909,Hold
2024-01-01 01:56:00,99.04064987490756,99.03180043759451,98.94286900808957,98.9825747060026,3545,43.45898363990477,22.52897398910654,45.19350443428559,36.5671104607206,Hold
2024-01-01 01:57:00,98.85349067961423,98.89603851232516,98.68356654673444,98.86696351412564,5220,54.03080413282909,45.46558864556105,49.84996258058768,49.98776832422492,Hold
2024-01-01 01:58:00,98.96315928988594,98.99618239176321,98.87906297333727,98.98001552253439,1642,44.53676092285044,20.478014639261254,37.65404155925455,34.395519882695254,Hold
2024-01-01 01:59:00,99.0792405561077,99.19925945873224,99.00150503834905,99.05446985460942,4918,39.077234918238545,7.361470359707855,62.00830764036782,33.70948550328512,Hold
2024-01-01 02:00:00,99.06559765440156,99.22915498515853,99.03079219397962,99.13285610368806,2586,33.839494074313734,0.29327510173001725,53.543757377790094,27.024383259778524,Sell
2024-01-01 02:01:00,99.0537977520475,99.17103287803106,99.00599570558569,99.04274690628614,3409,42.21665986625215,20.30992254016174,58.13282763264065,38.52834374371763,Hold
2024-01-01 02:02:00,99.2091495203045,99.29956464162352,99.13137036109586,99.18178100350642,7504,33.312571514010145,3.02290807534612,71.07990621071968,32.153022984655124,Hold
2024-01-01 02:03:00,99.07652629417674,99.10017720089283,98.96877756752583,99.04284032821738,1054,44.75281129684927,28.315934082937055,47.0708742042949,39.5794199988414,Hold
2024-01-01 02:04:00,99.00501433347546,99.10735730422485,99.0885653529596,99.10098138022987,1841,41.039452108536025,20.39743329947842,54.45034923664947,37.16746980739423,Hold
2024-01-01 02:05:00,99.2804873502351,99.36350248989778,99.27638269771239,99.31829560410841,7928,29.385387485164728,0.0,77.2057804492861,31.055600106387416,Hold
2024-01-01 02:06:00,99.17639530714591,99.32073649620791,99.10008095355403,99.21996593215822,5587,36.956382485444976,12.60785075815386,70.9057165264662,36.92172989114839,Hold
2024-01-01 02:07:00,99.168746381972,99.1823829808078,99.11665892391889,99.16379379729696,3906,41.046075551327874,24.328255178187664,60.2480993783403,39.995344377481906,Hold
2024-01-01 02:08:00,99.19751470071996,99.17887848899656,99.09406723361928,99.17367609710028,6088,40.46989807089156,25.23772708672474,70.19579720888258,42.570113010930925,Hold
2024-01-01 02:09:00,99.19793691266538,99.20105667799389,98.93120158471527,99.12375713320218,6056,44.29970269149128,34.59079534005796,63.94499145905179,45.81290731037974,Hold
2024-01-01 02:10:00,98.94567525211916,99.00729326115146,98.92549597790641,98.97016866065577,6982,54.83324323570349,61.279335249873476,57.72313898647414,57.81184937835565,Hold
2024-01-01 02:11:00,98.95233047718172,99.13220181485188,98.96175880332464,98.97695458246503,3272,54.340490515008256,63.905936670326334,46.80141008105146,55.80362656088039,Hold
2024-01-01 02:12:00,98.92870193285025,98.94978256313446,98.8272436932572,98.87186682347962,7141,60.93515907088272,89.9534511474536,54.88975999398373,69.58021152845778,Hold
2024-01-01 02:13:00,98.93337138396765,98.98368545206309,98.8062626720384,98.91870288093574,9015,57.25069103732822,78.53488141084787,63.507872175846835,66.26445295268975,Hold
2024-01-01 02:14:00,98.8904360282341,98.96949896537829,98.70569628703157,98.82779642549103,9294,62.82297127813289,93.39507471605286,55.961501273084735,71.80783998014283,Buy
2024-01-01 02:15:00,98.99538110202357,99.11741800679187,98.91802905731502,98.98109179553865,2071,51.41003309672614,62.96008147846375,38.363853404233424,52.19100510721112,Hold
2024-01-01 02:16:00,98.84637338668352,98.93755196647021,98.7494651023448,98.90359488332851,1736,56.2725342014154,76.852013727648,37.207553296625484,58.70910680939933,Hold
2024-01-01 02:17:00,98.80584260568475,98.9846790107081,98.80459111085769,98.87174697037105,7376,58.22523077126651,83.1317677784058,54.1677141414467,65.9281395663103,Hold
2024-01-01 02:18:00,98.87545077917638,99.06672547451896,98.9424048482982,98.95221356488508,8749,52.25296766536728,67.17325169489912,63.84713314210204,60.37360844488711,Hold
2024-01-01 02:19:00,98.86320719726136,98.84744073758522,98.82660219444809,98.83049174306707,4630,59.8671223581233,86.2587530861351,50.02220518325326,66.64296381920992,Hold
2024-01-01 02:20:00,98.911722442686,98.92559869982215,98.82688811455277,98.85297427709678,1227,58.13627614901854,78.99622652107571,38.14568910603274,60.4396120184921,Hold
2024-01-01 02:21:00,99.07380074900082,99.07689441538228,98.83829263897086,98.98227371416317,7665,48.81263076756893,55.49817909543574,69.86010840021056,56.41444209048272,Hold
2024-01-01 02:22:00,98.86494840640086,98.94025140059539,98.81233596986213,98.8232891853659,6711,58.663817828565,80.48891604100349,62.339613615721156,67.22155114970751,Hold
2024-01-01 02:23:00,98.89900537123133,98.95665411053976,98.70054310961781,98.84153699509096,7156,57.34769149058317,74.87313352688759,70.64494902289404,66.80591058636743,Hold
2024-01-01 02:24:00,98.83855524466378,98.98625515271534,98.83180005187957,98.8672275480348,4570,55.42936755169245,68.45281432087556,65.92560848919476,62.61163415528212,Hold
2024-01-01 02:25:00,98.8873439079626,98.96684235385707,98.73393619265825,98.94455443182542,9636,49.78244394952836,52.14389248259606,81.2227656557192,58.469031362649766,Hold
2024-01-01 02:26:00,98.86424393073622,98.88443538651,98.6392625990418,98.82224055859518,8993,57.81740749498056,76.3100899230873,71.70738389144937,67.76234044393512,Hold
2024-01-01 02:27:00,98.71244703332151,98.72135187030094,98.61105211729198,98.69183619313098,2619,65.15710832262377,100.0,48.30463245569307,73.13900144297278,Buy
2024-01-01 02:28:00,98.74866571925129,98.81043676482763,98.68936434293389,98.74336100992929,3204,61.15216121067242,89.11277738522476,53.96038631053707,69.1404331467319,Hold
2024-01-01 02:29:00,98.79182149144864,98.84283273311299,98.67511722984801,98.77269062974098,3703,58.86830202952204,81.10141381264201,58.156141737689346,66.47185108065585,Hold
2024-01-01 02:30:00,98.81340053008256,99.00636188626991,98.6718792932581,98.79743558164053,8742,56.895745977198715,71.13595450540049,77.21170271054241,66.95880814540526,Hold
2024-01-01 02:31:00,98.89511058806193,98.87356455690268,98.79928986003576,98.83166970613382,8574,54.123114363673096,58.34719188902664,82.70887721446911,62.74798221024584,Hold
2024-01-01 02:32:00,98.82843386573077,98.77072966418214,98.6783530351595,98.76448457382328,1797,58.85593802885218,78.22314869374087,55.610126467596444,64.82300887124929,Hold
2024-01-01 02:33:00,98.81430671828427,98.81467517401684,98.77100302812599,98.78742565448603,3999,56.84619933903361,68.7154902222853,66.9310590706664,63.5216660810799,Hold
2024-01-01 02:34:00,98.85817136234648,98.93087075499143,98.55159056054157,98.81638177256671,3764,54.26398191033064,59.0131085524511,67.0118948872823,59.113154479310715,Hold
2024-01-01 02:35:00,98.77119812047505,98.92510509917571,98.6861241417545,98.74581735701913,4684,59.67298464423044,79.82251482051285,67.58634276993412,68.7036597373552,Hold
2024-01-01 02:36:00,98.90741495273357,98.98108568781133,98.7576434255273,98.93022676581744,9199,44.67776549514795,17.281523142283916,79.83460641806597,43.87829090237504,Hold
2024-01-01 02:37:00,99.01455556581841,99.06596164956423,98.97104043811366,98.97711427167702,7239,41.45524313697102,6.743212445047164,82.69675067951567,39.616409280433835,Hold
2024-01-01 02:38:00,98.79034331163702,98.9834594610024,98.69570900147099,98.85927269577967,4874,50.74973831946487,41.705421378995375,66.46931982841072,51.514122767537,Hold
2024-01-01 02:39:00,98.97632810951858,99.04169401680245,98.87643499385157,98.92420041994848,4329,46.05899174359473,22.736937347629816,64.67880438557029,42.551225865500896,Hold
2024-01-01 02:40:00,98.76880173531461,98.9084623560363,98.79672048878732,98.82782778900523,7069,53.169161768009076,53.103016951486616,67.35753000075204,56.69310314041196,Hold
2024-01-01 02:41:00,98.9197780498469,99.01975233797722,98.8016626093661,98.90564427073933,6584,47.49153096499613,25.29096344363214,71.97783382215489,45.842908046808425,Hold
2024-01-01 02:42:00,98.97845862102393,99.06947923097813,98.92898388963124,99.02030232125962,9805,40.00012193452779,0.0,78.53537510340455,35.63389254966225,Hold
2024-01-01 02:43:00,98.96644734298424,99.00190765234049,98.93662788504332,98.93907144691708,9880,46.21219423594909,23.602146615687538,67.89288361749443,43.71884991424388,Hold
2024-01-01 02:44:00,99.03275303094804,99.07406348362399,98.99979583715776,99.03443291370365,9301,40.18897298898334,3.2139912330942266,74.76082659189306,35.890692775149574,Hold
2024-01-01 02:45:00,98.99632039788774,99.27486484218727,98.83053911949517,99.07532087702553,2160,37.73868517303721,0.0,51.938667860256224,28.08014103427894,Sell
2024-01-01 02:46:00,99.17765785167289,99.24275773864838,99.0523760835433,99.15680023703653,4610,33.05568145361306,0.0,64.02043061686334,29.22738023566106,Sell
2024-01-01 02:47:00,99.31635186034684,99.34800808169287,99.29593271687123,99.34505864708075,5744,23.96200065163653,0.0,72.28495227379837,27.656038329104206,Sell
2024-01-01 02:48:00,99.36444158841371,99.36907438523248,99.18841347065354,99.32068354110811,8331,26.1216001493289,0.0,70.51823143283806,28.078197917941075,Sell
